,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
429,1810,33.23,2022,1,0,1,0,0,190.0,None,Individual,None,1.0
430,1810,33.23,2023,1,0,0,0,1,0.0,None,None,None,1.0
431,1821,1932.64,2023,1,0,1,0,0,48.0,None,Individual,None,1.0
432,1833,12.75,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
433,1835,46.25,2022,1,0,1,0,0,21.0,None,Individual,None,1.0
434,1835,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
436,1849,196.93,2022,1,1,0,0,1,0.0,None,None,None,1.0
437,1849,196.93,2023,1,1,0,0,2,0.0,None,None,None,1.0
438,1854,28.66,2022,1,1,1,1,0,36.0,None,Individual,None,1.0
439,1854,28.66,2023,1,1,0,0,1,0.0,None,None,None,1.0
441,1856,63.09,2022,30,22,17,9,1,28.82,Individual,Full Season,Individual,0.97
442,1856,63.09,2023,31,23,1,1,2,0.0,None,Individual,None,1.0
443,1865,10.46,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
444,1869,62.69,2022,1,0,1,0,0,70.0,Half Season,Individual,Half Season,0.72
445,1869,62.69,2023,9,5,8,5,1,45.0,None,Half Season,None,0.97
446,1875,47.99,2022,1,0,1,0,0,35.0,None,Individual,None,0.9975
447,1875,47.99,2023,1,0,0,0,1,0.0,None,None,None,1.0
449,1886,38.2,2022,30,23,17,10,1,45.29,Individual,Full Season,Full Season,0.57
450,1886,38.2,2023,31,23,1,0,2,0.0,None,Individual,None,1.0
451,1892,56.08,2023,2,0,2,0,0,81.8,None,Individual,None,0.95
452,1898,11.36,2022,1,0,1,0,0,70.0,None,Individual,None,1.0
453,1898,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
454,1912,52.24,2022,1,0,1,0,0,0.0,None,None,None,0.98
455,1912,52.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
456,1914,26.75,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
457,1914,26.75,2023,1,0,0,0,1,0.0,None,None,None,1.0
458,1917,20.13,2023,2,0,2,0,0,63.33,None,Individual,None,0.74
459,1918,46.51,2022,3,0,3,0,0,32.57,None,Individual,None,0.89
460,1918,46.51,2023,3,0,0,0,1,0.0,None,None,None,1.0
462,1920,76.98,2022,24,16,17,9,1,23.33,Individual,Full Season,Individual,0.73
463,1920,76.98,2023,25,16,1,0,2,0.0,None,Individual,None,1.0
464,1928,42.19,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
465,1928,42.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
467,1929,47.74,2022,30,27,17,14,1,20.59,Individual,Full Season,Individual,0.75
468,1929,47.74,2023,31,28,1,1,2,0.0,None,Individual,None,1.0
469,1934,50.84,2022,1,0,1,0,0,150.0,None,Individual,None,1.0
470,1934,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
471,1938,33.23,2022,1,1,1,1,0,28.0,None,Individual,None,1.0
472,1938,33.23,2023,1,1,0,0,1,0.0,None,None,None,1.0
474,1939,55.5,2022,13,13,0,0,1,0.0,None,None,None,1.0
475,1939,55.5,2023,13,13,0,0,2,0.0,None,None,None,1.0
476,1940,61.71,2023,1,1,1,1,0,25.0,None,Individual,None,1.0
477,1950,21.19,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
478,1950,21.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
479,1955,196.93,2023,1,1,1,1,0,48.0,None,Individual,None,1.0
480,1959,22.4,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
482,1969,51.7,2022,13,13,0,0,1,0.0,None,None,None,1.0
483,1969,51.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
484,1973,13.37,2022,2,0,2,0,0,29.75,None,Individual,None,0.94
485,1973,13.37,2023,2,0,0,0,1,0.0,None,None,None,1.0
486,1974,10.5,2022,1,1,1,1,0,28.0,None,Individual,None,0.81
487,1974,10.5,2023,1,1,0,0,1,0.0,None,None,None,1.0
488,1977,59.73,2022,1,1,1,1,0,115.0,None,Individual,None,0.88
489,1977,59.73,2023,1,1,0,0,1,0.0,None,None,None,1.0
490,1989,1949.77,2023,1,0,1,0,0,46.0,None,Individual,None,1.0
491,1998,3069.0,2022,1,0,1,0,0,95.0,None,Individual,None,1.0
492,1998,3069.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
493,2002,13.37,2023,1,0,1,0,0,80.0,None,Individual,None,0.85
494,2005,27.17,2022,1,1,1,1,0,20.0,None,Individual,None,1.0
495,2005,27.17,2023,1,1,0,0,1,0.0,None,None,None,1.0
497,2006,20.13,2022,1,1,0,0,1,0.0,Individual,None,None,0.902
498,2006,20.13,2023,2,1,1,0,2,37.0,None,Individual,None,1.0
499,2007,19.63,2022,2,0,2,0,0,39.0,None,Individual,None,0.97
500,2007,19.63,2023,2,0,0,0,1,0.0,None,None,None,1.0
501,2017,70.42,2022,2,0,2,0,0,28.0,None,Individual,None,0.9875
502,2017,70.42,2023,2,0,0,0,1,0.0,None,None,None,1.0
503,2032,22.27,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
504,2032,22.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
505,2043,21.19,2022,1,1,1,1,0,35.0,None,Individual,None,0.87
506,2043,21.19,2023,1,1,0,0,1,0.0,None,None,None,1.0
507,2049,9.54,2022,1,0,1,0,0,32.0,None,Individual,None,0.9927
508,2049,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
509,2055,67.51,2022,1,0,1,0,0,70.0,None,Individual,None,0.99
510,2055,67.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
511,2056,53.53,2022,17,15,17,15,0,39.97,Individual,Full Season,Individual,0.87
512,2056,53.53,2023,18,16,1,1,1,0.0,None,Individual,None,1.0
514,2079,29.7,2022,13,13,0,0,1,0.0,None,None,None,1.0
515,2079,29.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
516,2094,47.99,2022,1,0,1,0,0,28.0,Individual,Individual,None,0.8149
517,2094,47.99,2023,2,0,1,0,1,37.0,None,Individual,None,1.0
518,2097,21.65,2022,1,0,1,0,0,210.0,Half Season,Individual,None,1.0
519,2097,21.65,2023,8,6,7,6,1,71.27,None,Half Season,None,0.98
521,2099,109.14,2022,30,17,17,4,1,57.65,Individual,Full Season,Individual,0.88
522,2099,109.14,2023,31,18,1,1,2,0.0,None,Individual,None,1.0
523,2104,2.83,2023,1,0,1,0,0,69.0,None,Individual,None,0.9933
524,2129,32.18,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
526,2131,35.1,2022,13,13,0,0,1,0.0,None,None,None,0.97
527,2131,35.1,2023,13,13,0,0,2,0.0,None,None,None,1.0
528,2140,10.85,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
530,2155,46.25,2022,30,21,17,8,1,140.0,Individual,Full Season,Individual,0.86
531,2155,46.25,2023,31,22,1,1,2,0.0,None,Individual,None,1.0
532,2162,82.62,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
533,2162,82.62,2023,2,1,1,1,1,38.0,None,None,None,1.0
534,2173,50.84,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
535,2173,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
536,2190,61.71,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
537,2190,61.71,2023,1,0,0,0,1,0.0,None,None,None,1.0
538,2193,26.81,2022,1,1,1,1,0,45.0,None,Individual,None,0.99
539,2193,26.81,2023,1,1,0,0,1,0.0,None,None,None,1.0
540,2214,60.17,2022,1,0,1,0,0,55.0,None,Individual,None,1.0
541,2214,60.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
542,2220,19.18,2023,1,1,1,1,0,44.0,None,Individual,None,0.9925
543,2224,46.25,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
544,2233,12.75,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
545,2233,12.75,2023,1,0,0,0,1,0.0,None,None,None,1.0
546,2237,169.44,2022,1,0,1,0,0,45.0,None,Individual,None,0.9946
547,2237,169.44,2023,1,0,0,0,1,0.0,None,None,None,1.0
548,2243,1928.88,2022,1,1,1,1,0,0.0,None,None,None,1.0
549,2243,1928.88,2023,1,1,0,0,1,0.0,None,None,None,1.0
550,2247,13.28,2022,1,0,1,0,0,30.0,None,Individual,None,0.6976
551,2247,13.28,2023,1,0,0,0,1,0.0,None,None,None,1.0
552,2250,41.92,2022,1,0,1,0,0,0.0,None,None,None,1.0
553,2250,41.92,2023,1,0,0,0,1,0.0,None,None,None,1.0
554,2252,29.38,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
555,2252,29.38,2023,1,0,0,0,1,0.0,None,None,None,1.0
556,2253,10.5,2022,1,0,1,0,0,35.0,None,Individual,None,0.806
557,2253,10.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
558,2260,25.94,2022,5,1,5,1,0,28.0,Individual,Individual,Individual,0.82
559,2260,25.94,2023,6,2,1,1,1,37.0,None,Individual,None,1.0
560,2261,25.94,2022,2,0,2,0,0,23.75,None,Individual,None,0.88
561,2261,25.94,2023,2,0,0,0,1,0.0,None,None,None,1.0
562,2271,12.75,2023,3,1,3,1,0,47.86,None,Flex Plan,None,0.99
563,2273,9.54,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
564,2284,8.0,2022,1,0,1,0,0,55.0,None,Individual,None,1.0
565,2284,8.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
566,2305,41.92,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
567,2305,41.92,2023,1,0,0,0,1,0.0,None,None,None,1.0
568,2318,196.93,2023,1,0,1,0,0,45.0,None,Individual,None,0.9506
569,2337,82.62,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
570,2340,50.84,2022,1,0,1,0,0,30.0,Individual,Individual,None,0.6802
571,2340,50.84,2023,2,0,1,0,1,23.0,None,Individual,None,1.0
572,2341,19.18,2023,2,0,2,0,0,30.0,None,Individual,None,1.0
573,2351,47.39,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
574,2351,47.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
575,2357,13.37,2022,14,6,14,6,0,25.2,None,Full Season,None,0.85
576,2357,13.37,2023,14,6,0,0,1,0.0,None,None,None,1.0
577,2368,11.98,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
578,2372,15.07,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
579,2372,15.07,2023,1,0,0,0,1,0.0,None,None,None,1.0
580,2376,18.62,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
581,2376,18.62,2023,1,0,0,0,1,0.0,None,None,None,1.0
582,2381,37.83,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
583,2381,37.83,2023,1,0,0,0,1,0.0,None,None,None,1.0
585,2408,33.3,2022,30,24,17,11,1,26.35,Individual,Full Season,Individual,0.95
586,2408,33.3,2023,31,25,1,1,2,0.0,None,Individual,None,1.0
587,2418,196.93,2022,2,0,2,0,0,28.0,None,Individual,None,0.7149
588,2418,196.93,2023,2,0,0,0,1,0.0,None,None,None,1.0
589,2420,196.93,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
590,2436,212.8,2022,3,3,3,3,0,0.0,None,None,None,0.988
591,2436,212.8,2023,3,3,0,0,1,0.0,None,None,None,1.0
592,2451,17.51,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
593,2457,196.93,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
594,2457,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
595,2461,1603.34,2023,1,0,1,0,0,60.0,None,Individual,None,1.0
597,2464,10.5,2022,30,20,17,7,1,24.71,Individual,Full Season,Individual,0.97
598,2464,10.5,2023,31,20,1,0,2,0.0,None,Individual,None,1.0
599,2467,82.18,2023,1,0,1,0,0,53.0,None,Individual,None,0.905
600,2469,12.29,2022,2,0,2,0,0,38.0,None,Individual,None,1.0
601,2469,12.29,2023,2,0,0,0,1,0.0,None,None,None,1.0
602,2473,18.51,2022,2,0,2,0,0,55.71,None,Individual,None,0.98
603,2473,18.51,2023,2,0,0,0,1,0.0,None,None,None,1.0
604,2474,47.74,2022,2,0,2,0,0,64.44,None,Individual,None,0.95
605,2474,47.74,2023,2,0,0,0,1,0.0,None,None,None,1.0
607,2475,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
608,2475,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
610,2491,45.06,2022,30,22,17,9,1,27.22,Individual,Full Season,Individual,0.6583
611,2491,45.06,2023,31,23,1,1,2,0.0,None,Individual,None,1.0
613,2502,50.84,2022,30,19,17,6,1,62.22,Individual,Full Season,Individual,0.52
614,2502,50.84,2023,31,19,1,0,2,0.0,None,Individual,None,1.0
615,2505,35.1,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
617,2512,59.13,2022,30,24,17,11,1,45.29,Individual,Full Season,Individual,0.9
618,2512,59.13,2023,31,25,1,1,2,0.0,None,Individual,None,1.0
619,2519,3175.28,2022,2,0,2,0,0,28.0,None,Individual,None,0.88
620,2519,3175.28,2023,2,0,0,0,1,0.0,None,None,None,1.0
621,2528,70.93,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
623,2565,82.62,2022,14,13,1,0,1,28.0,None,Individual,None,1.0
624,2565,82.62,2023,14,13,0,0,2,0.0,None,None,None,1.0
626,2570,11.45,2022,30,21,17,8,1,45.29,Individual,Full Season,Individual,0.87
627,2570,11.45,2023,31,22,1,1,2,0.0,None,Individual,None,1.0
628,2579,7.19,2022,2,0,2,0,0,51.67,None,Individual,None,1.0
629,2579,7.19,2023,2,0,0,0,1,0.0,None,None,None,1.0
631,2592,8.55,2022,13,13,0,0,1,0.0,None,None,None,1.0
632,2592,8.55,2023,13,13,0,0,2,0.0,None,None,None,1.0
633,2597,27.58,2022,1,1,1,1,0,0.0,None,None,None,1.0
634,2597,27.58,2023,1,1,0,0,1,0.0,None,None,None,1.0
636,2611,48.37,2022,30,18,17,5,1,205.88,Full Season,Full Season,Full Season,0.95
637,2611,48.37,2023,48,30,18,12,2,306.94,None,Full Season,None,1.0
638,2614,196.93,2023,11,10,11,10,0,183.11,None,Full Season,None,0.96
639,2615,52.24,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
640,2615,52.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
641,2628,196.93,2022,1,0,1,0,0,45.0,None,Individual,None,0.9506
642,2628,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
643,2636,196.93,2022,2,0,2,0,0,29.43,None,Individual,None,0.8717
644,2636,196.93,2023,2,0,0,0,1,0.0,None,None,None,1.0
645,2638,54.0,2022,1,0,1,0,0,0.0,None,Individual,None,0.9833
646,2638,54.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
648,2647,306.06,2022,30,23,17,10,1,22.0,Individual,Full Season,Individual,0.98
649,2647,306.06,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
651,2655,65.22,2022,30,20,17,7,1,24.4,Individual,Full Season,Individual,0.88
652,2655,65.22,2023,31,20,1,0,2,0.0,None,Individual,None,1.0
654,2656,52.45,2022,29,18,16,5,1,35.75,None,Full Season,None,0.65
655,2656,52.45,2023,30,18,1,0,2,0.0,None,None,None,1.0
657,2669,9.54,2022,30,20,17,7,1,47.89,Full Season,Full Season,Full Season,0.82
658,2669,9.54,2023,37,26,7,6,2,56.75,None,Full Season,None,0.99
659,2678,17.84,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
660,2678,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
661,2691,76.36,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
662,2706,38.24,2023,1,0,1,0,0,65.0,None,Individual,None,1.0
663,2710,47.74,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
664,2713,196.93,2022,1,0,1,0,0,34.0,None,Individual,None,0.9999
665,2713,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
666,2715,9.54,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
667,2715,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
668,2733,38.79,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
669,2733,38.79,2023,1,0,0,0,1,0.0,None,None,None,1.0
670,2736,52.77,2022,1,0,1,0,0,35.0,None,Individual,None,0.868
671,2736,52.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
672,2756,19.63,2023,4,2,4,2,0,45.43,None,Individual,None,0.96
674,2760,11.36,2022,13,13,0,0,1,0.0,None,None,None,1.0
675,2760,11.36,2023,13,13,0,0,2,0.0,None,None,None,1.0
676,2781,20.13,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
677,2781,20.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
679,2788,196.93,2022,23,22,17,16,1,45.29,Full Season,Full Season,Full Season,0.68
680,2788,196.93,2023,41,39,18,17,2,42.5,None,Full Season,None,1.0
681,2799,18.62,2022,1,0,1,0,0,28.0,None,Individual,None,0.941
682,2799,18.62,2023,1,0,0,0,1,0.0,None,None,None,1.0
684,2803,933.13,2022,13,13,0,0,1,0.0,None,None,None,1.0
685,2803,933.13,2023,13,13,0,0,2,0.0,None,None,None,1.0
686,2831,10.7,2023,1,0,1,0,0,129.0,None,Individual,None,1.0
687,2832,11.08,2022,1,1,1,1,0,0.0,Full Season,None,None,0.708
688,2832,11.08,2023,18,14,17,13,1,156.0,None,Full Season,None,0.76
690,2844,45.06,2022,30,23,17,10,1,128.95,None,Full Season,None,0.62
691,2844,45.06,2023,31,24,1,1,2,0.0,None,None,None,1.0
692,2850,41.44,2022,6,0,6,0,0,29.5,None,Individual,None,0.69
693,2850,41.44,2023,6,0,0,0,1,0.0,None,None,None,1.0
694,2857,45.06,2023,1,0,1,0,0,172.0,None,Individual,None,0.98
696,2860,8.55,2022,30,26,17,13,1,37.06,Individual,Full Season,Individual,0.91
697,2860,8.55,2023,31,26,1,0,2,0.0,None,Individual,None,1.0
699,2872,27.17,2022,30,23,17,10,1,19.09,Individual,Full Season,Individual,0.94
700,2872,27.17,2023,31,23,1,0,2,0.0,None,Individual,None,1.0
701,2893,189.87,2022,1,0,1,0,0,55.0,None,Individual,None,1.0
702,2893,189.87,2023,1,0,0,0,1,0.0,None,None,None,1.0
704,2903,38.86,2022,13,13,0,0,1,0.0,None,None,None,0.9918
705,2903,38.86,2023,13,13,0,0,2,0.0,None,None,None,1.0
706,2906,312.24,2022,1,0,1,0,0,95.0,None,Individual,None,1.0
707,2906,312.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
708,2910,82.18,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
710,2920,47.79,2022,30,24,17,11,1,20.59,Full Season,Full Season,Full Season,0.76
711,2920,47.79,2023,48,42,18,18,2,24.32,None,Full Season,None,1.0
712,2923,22.27,2022,1,0,1,0,0,28.0,None,Individual,None,0.9935
713,2923,22.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
714,2929,59.13,2022,1,0,1,0,0,28.0,None,Half Season,None,1.0
715,2929,59.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
716,2935,26.22,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
717,2935,26.22,2023,1,0,0,0,1,0.0,None,None,None,1.0
718,2945,11.45,2022,1,0,1,0,0,30.0,None,Individual,None,0.7429
719,2945,11.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
721,2969,29.7,2022,13,13,0,0,1,0.0,None,None,None,1.0
722,2969,29.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
723,2978,154.92,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
725,2985,17.0,2022,30,27,17,14,1,18.42,None,Full Season,None,0.65
726,2985,17.0,2023,31,27,1,0,2,0.0,None,None,None,1.0
727,3008,1717.81,2022,1,0,1,0,0,50.0,None,Individual,None,1.0
728,3008,1717.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
729,3019,122.18,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
730,3019,122.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
731,3042,196.93,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
732,3042,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
733,3047,66.1,2022,1,1,1,1,0,75.0,Half Season,Individual,Half Season,0.57
734,3047,66.1,2023,10,7,9,6,1,69.67,None,Half Season,None,0.98
735,3058,196.93,2022,1,0,1,0,0,70.0,None,Individual,None,0.9495
736,3058,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
738,3064,60.17,2022,30,26,17,13,1,37.06,Full Season,Full Season,Individual,0.84
739,3064,60.17,2023,44,40,14,14,2,36.92,None,Full Season,None,1.0
741,3071,56.08,2022,30,23,17,10,1,57.65,Individual,Full Season,Individual,0.93
742,3071,56.08,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
744,3078,17.91,2022,30,21,17,8,1,22.4,Individual,Full Season,Individual,0.89
745,3078,17.91,2023,31,22,1,1,2,0.0,None,Individual,None,1.0
746,3079,55.5,2022,1,0,1,0,0,85.0,None,Individual,None,1.0
747,3079,55.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
748,3081,51.41,2022,1,0,1,0,0,28.0,None,Individual,None,0.8057
749,3081,51.41,2023,1,0,0,0,1,0.0,None,None,None,1.0
750,3086,59.73,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
751,3086,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
752,3095,47.74,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
753,3116,26.81,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
754,3141,25.94,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
755,3148,17.0,2022,1,0,1,0,0,0.0,None,None,None,0.99
756,3148,17.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
757,3165,20.13,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
758,3178,48.37,2022,1,0,1,0,0,0.0,None,None,None,1.0
759,3178,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
760,3194,59.73,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
761,3194,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
762,3198,47.39,2023,1,0,1,0,0,69.0,None,Individual,None,0.98
764,3211,9.54,2022,7,7,0,0,1,0.0,None,None,None,1.0
765,3211,9.54,2023,7,7,0,0,2,0.0,None,None,None,1.0
766,3223,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
767,3223,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
768,3234,51.41,2022,6,0,6,0,0,29.0,Individual,Individual,Individual,0.83
769,3234,51.41,2023,12,1,6,1,1,31.07,None,Individual,None,0.89
770,3239,6.46,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
771,3239,6.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
772,3240,37.83,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
774,3263,24.84,2022,30,22,17,9,1,42.78,Individual,Full Season,Individual,0.66
775,3263,24.84,2023,31,23,1,1,2,0.0,None,Individual,None,1.0
776,3264,13.28,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
778,3265,72.67,2022,13,13,0,0,1,0.0,None,None,None,1.0
779,3265,72.67,2023,13,13,0,0,2,0.0,None,None,None,1.0
781,3269,47.74,2022,13,13,0,0,1,0.0,None,None,None,0.8858
782,3269,47.74,2023,13,13,0,0,2,0.0,None,None,None,1.0
784,3270,19.18,2022,30,17,17,4,1,124.25,Individual,Full Season,Individual,0.92
785,3270,19.18,2023,32,17,2,0,2,72.5,None,Individual,None,0.96
787,3271,23.35,2022,30,18,17,5,1,26.35,Full Season,Full Season,Full Season,0.77
788,3271,23.35,2023,48,28,18,10,2,29.18,None,Full Season,None,1.0
789,3288,196.93,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
790,3288,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
791,3299,17.91,2022,2,0,2,0,0,28.0,Individual,Individual,Individual,0.61
792,3299,17.91,2023,3,0,1,0,1,38.0,None,Individual,None,1.0
794,3311,33.3,2022,29,25,16,12,1,43.11,Individual,Full Season,Individual,0.88
795,3311,33.3,2023,30,26,1,1,2,0.0,None,Individual,None,1.0
796,3317,63.09,2022,17,7,17,7,0,41.18,Individual,Full Season,Individual,0.95
797,3317,63.09,2023,18,7,1,0,1,0.0,None,Individual,None,1.0
798,3320,46.07,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
799,3326,26.81,2022,1,0,1,0,0,28.0,None,Individual,None,0.9296
800,3326,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
801,3327,62.69,2022,1,0,1,0,0,0.0,None,None,None,0.9933
802,3327,62.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
803,3332,29.59,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
804,3332,29.59,2023,1,0,0,0,1,0.0,None,None,None,1.0
805,3340,61.71,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
807,3358,26.22,2022,13,13,0,0,1,0.0,None,None,None,1.0
808,3358,26.22,2023,13,13,0,0,2,0.0,None,None,None,1.0
810,3359,24.84,2022,30,30,17,17,1,24.71,Full Season,Full Season,Full Season,0.74
811,3359,24.84,2023,48,48,18,18,2,43.78,None,Full Season,None,1.0
812,3370,11.04,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
813,3370,11.04,2023,1,0,0,0,1,0.0,None,None,None,1.0
814,3384,1.84,2022,3,0,3,0,0,80.67,None,Individual,None,0.97
815,3384,1.84,2023,3,0,0,0,1,0.0,None,None,None,1.0
816,3387,23.35,2023,1,0,1,0,0,68.0,None,Individual,None,1.0
817,3393,1632.49,2023,1,0,1,0,0,157.0,None,Individual,None,1.0
818,3395,196.93,2022,2,0,2,0,0,45.0,None,Individual,None,0.97
819,3395,196.93,2023,2,0,0,0,1,0.0,None,None,None,1.0
820,3404,20.13,2022,1,0,1,0,0,90.0,Individual,Individual,None,0.7626
821,3404,20.13,2023,2,1,1,1,1,53.0,None,Individual,None,1.0
822,3422,8.55,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
823,3422,8.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
825,3431,26.68,2022,24,14,17,7,1,60.28,Individual,Full Season,Individual,0.89
826,3431,26.68,2023,25,14,1,0,2,0.0,None,Individual,None,1.0
827,3438,47.74,2022,1,0,1,0,0,28.0,None,Half Season,None,1.0
828,3438,47.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
830,3443,21.65,2022,27,19,14,6,1,190.0,Full Season,Full Season,Full Season,0.54
831,3443,21.65,2023,45,34,18,15,2,194.56,None,Full Season,None,1.0
832,3447,18.51,2023,1,0,1,0,0,80.0,None,Individual,None,0.9142
833,3472,1135.94,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
834,3472,1135.94,2023,1,0,0,0,1,0.0,None,None,None,1.0
835,3483,47.74,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
836,3483,47.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
837,3505,15.07,2022,1,1,1,1,0,60.0,None,Individual,None,1.0
838,3505,15.07,2023,1,1,0,0,1,0.0,None,None,None,1.0
840,3507,27.17,2022,30,20,17,7,1,23.06,None,Full Season,None,0.64
841,3507,27.17,2023,31,20,1,0,2,0.0,None,None,None,1.0
843,3512,19.18,2022,30,23,17,10,1,35.0,Individual,Full Season,Individual,0.96
844,3512,19.18,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
846,3521,50.09,2022,7,7,0,0,1,0.0,None,None,None,0.99
847,3521,50.09,2023,7,7,0,0,2,0.0,None,None,None,1.0
