atp_last,attended_last,attended_prior,clientcode,dimcustomermasterid,distance,events_last,events_prior,lkupclientid,product_current,product_last,product,sascore,seasonyear,scoredate,tenure
7.65,2,2,GALAXY,437193618,11.29,2,2,6,None,Individual,None,65.0,2022,2022-06-23,0
48.1,1,1,GALAXY,437193643,25.43,1,1,6,None,Individual,None,87.5,2022,2022-06-23,0
30.0,0,0,GALAXY,437193754,40.11,1,1,6,None,None,None,100.0,2022,2022-06-23,0
96.86,1,1,GALAXY,437193774,28.48,1,1,6,None,Individual,None,98.38,2022,2022-06-23,0
28.02,8,8,GALAXY,437193779,40.11,12,12,6,None,Full Season,None,65.0,2022,2022-06-23,0
21.0,0,0,GALAXY,437193907,3979.7,2,2,6,None,None,None,94.0,2022,2022-06-23,0
53.2,1,1,GALAXY,437193935,41.01,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
32.78,16,16,GALAXY,437193945,18.73,17,17,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
64.0,7,7,GALAXY,437193997,32.46,13,13,6,None,Full Season,Full Season,51.0,2022,2022-06-23,0
20.0,0,0,GALAXY,437194183,73.09,1,1,6,None,None,None,100.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437194214,9.02,1,1,6,None,None,None,87.29,2022,2022-06-23,0
36.8,1,1,GALAXY,437194222,10.67,1,1,6,None,Individual,None,91.0,2022,2022-06-23,0
80.0,0,0,GALAXY,437194265,41.01,1,1,6,None,None,None,100.0,2022,2022-06-23,0
60.0,1,1,GALAXY,437194272,21.44,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
49.0,1,1,GALAXY,437194339,33.2,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
61.0,1,1,GALAXY,437194354,46.18,1,1,6,None,Individual,None,98.67,2022,2022-06-23,0
25.0,0,0,GALAXY,437194373,25.35,1,1,6,None,None,None,100.0,2022,2022-06-23,0
42.38,1,1,GALAXY,437194482,8.72,10,10,6,None,Individual,None,75.0,2022,2022-06-23,0
41.43,1,1,GALAXY,437194518,233.47,1,1,6,None,Individual,None,81.0,2022,2022-06-23,0
36.0,0,0,GALAXY,437194524,21.14,1,1,6,None,None,None,91.0,2022,2022-06-23,0
26.27,1,1,GALAXY,437194548,4159.87,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
47.5,2,2,GALAXY,437194561,43.69,2,2,6,None,Individual,None,67.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437194602,21.06,1,1,6,None,None,None,78.0,2022,2022-06-23,0
24.5,6,6,GALAXY,437194674,11.56,6,6,6,None,Partial Plan,None,43.0,2022,2022-06-23,0
35.41,16,16,GALAXY,437194752,30.34,17,17,6,None,Full Season,Full Season,61.0,2022,2022-06-23,0
15.0,1,1,GALAXY,437194767,32.46,1,1,6,None,Group,None,90.59,2022,2022-06-23,0
0.0,1,1,GALAXY,437194788,7.37,1,1,6,None,None,None,99.51,2022,2022-06-23,0
20.25,0,0,GALAXY,437194826,21.44,3,3,6,None,None,None,79.0,2022,2022-06-23,0
129.0,1,1,GALAXY,437194887,56.89,1,1,6,None,Individual,None,97.33000000000001,2022,2022-06-23,0
28.09,1,1,GALAXY,437194898,272.7,1,1,6,None,Individual,None,51.970000000000006,2022,2022-06-23,0
67.22,2,2,GALAXY,437194936,165.69,3,3,6,None,Individual,None,93.0,2022,2022-06-23,0
77.18,1,1,GALAXY,437194963,12.65,1,1,6,None,Individual,None,55.00000000000001,2022,2022-06-23,0
32.0,0,0,GALAXY,437195009,13.2,1,1,6,None,None,None,92.0,2022,2022-06-23,0
73.0,1,1,GALAXY,437195022,81.49,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
239.5,1,1,GALAXY,437195038,49.68,1,1,6,None,Individual,None,86.0,2022,2022-06-23,0
24.87,7,7,GALAXY,437195081,11.29,11,11,6,None,Partial Plan,None,61.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437195091,15.16,1,1,6,None,Individual,None,72.25,2022,2022-06-23,0
52.5,1,1,GALAXY,437195196,66.15,1,1,6,None,Individual,None,82.83,2022,2022-06-23,0
48.67,1,1,GALAXY,437195215,96.72,3,3,6,None,Individual,None,80.0,2022,2022-06-23,0
37.73,1,1,GALAXY,437195256,31.13,1,1,6,None,Individual,None,70.12,2022,2022-06-23,0
35.87,1,1,GALAXY,437195279,19.67,1,1,6,None,Individual,None,94.78,2022,2022-06-23,0
32.61,1,1,GALAXY,437195379,81.88,1,1,6,None,Individual,Group,66.0,2022,2022-06-23,0
131.0,1,1,GALAXY,437195381,371.49,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
67.87,1,1,GALAXY,437195402,10.45,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
37.67,1,1,GALAXY,437195404,92.91,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
17.87,17,17,GALAXY,437195437,58.53,17,17,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
21.67,0,0,GALAXY,437195463,6.79,3,3,6,None,None,None,89.0,2022,2022-06-23,0
31.09,1,1,GALAXY,437195503,33.38,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
68.17,1,1,GALAXY,437195548,27.67,3,3,6,None,Individual,None,80.0,2022,2022-06-23,0
37.73,1,1,GALAXY,437195594,730.74,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
37.5,1,1,GALAXY,437195608,5.64,1,1,6,None,Individual,None,82.0,2022,2022-06-23,0
25.68,2,2,GALAXY,437195622,26.65,2,2,6,None,Individual,None,74.0,2022,2022-06-23,0
45.0,0,0,GALAXY,437195648,2308.5,1,1,6,None,None,None,100.0,2022,2022-06-23,0
35.0,5,5,GALAXY,437195649,49.05,6,6,6,None,Partial Plan,None,80.0,2022,2022-06-23,0
44.0,0,0,GALAXY,437195740,24.02,4,4,6,None,None,None,86.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437195860,96.72,1,1,6,None,None,None,100.0,2022,2022-06-23,0
207.3,1,1,GALAXY,437196031,3954.78,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.17,1,1,GALAXY,437196105,12.16,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437196131,7.5,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
21.21,13,13,GALAXY,437196151,30.38,13,13,6,None,Full Season,Full Season,83.0,2022,2022-06-23,0
0.0,17,17,GALAXY,437196200,19.67,17,17,6,None,None,Full Season,53.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437196222,540.56,1,1,6,None,None,None,64.5,2022,2022-06-23,0
33.05,15,15,GALAXY,437196231,13.2,16,16,6,None,Full Season,Full Season,97.0,2022,2022-06-23,0
37.73,1,1,GALAXY,437196266,36.51,1,1,6,None,Individual,Individual,47.0,2022,2022-06-23,0
22.26,12,12,GALAXY,437196300,18.75,13,13,6,None,Full Season,Full Season,56.00000000000001,2022,2022-06-23,0
41.5,1,1,GALAXY,437196307,81.88,2,2,6,None,Individual,None,88.0,2022,2022-06-23,0
49.74,1,1,GALAXY,437196361,147.22,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
25.15,2,2,GALAXY,437196445,82.35,2,2,6,None,Group,None,43.0,2022,2022-06-23,0
26.05,15,15,GALAXY,437196492,29.86,16,16,6,None,Full Season,Full Season,78.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437196505,15.42,1,1,6,None,Individual,None,81.57,2022,2022-06-23,0
19.47,1,1,GALAXY,437196544,147.22,1,1,6,None,Individual,Group,60.0,2022,2022-06-23,0
19.32,16,16,GALAXY,437196557,20.75,16,16,6,None,Full Season,Full Season,71.0,2022,2022-06-23,0
21.37,17,17,GALAXY,437196561,12.65,17,17,6,None,Full Season,Full Season,97.0,2022,2022-06-23,0
19.58,14,14,GALAXY,437196634,39.26,17,17,6,None,Full Season,None,62.0,2022,2022-06-23,0
23.63,2,2,GALAXY,437196663,8.72,2,2,6,None,Group,None,94.0,2022,2022-06-23,0
42.19,11,11,GALAXY,437196688,123.25,14,14,6,None,Full Season,Full Season,68.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437196715,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
17.0,8,8,GALAXY,437196823,17.19,13,13,6,None,Full Season,Full Season,60.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437196892,147.22,2,2,6,None,Individual,None,40.0,2022,2022-06-23,0
89.87,1,1,GALAXY,437196908,76.59,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437197019,21.44,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
68.44,2,2,GALAXY,437197131,147.22,4,4,6,None,Individual,None,88.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437197254,8.72,1,1,6,None,Individual,None,97.33000000000001,2022,2022-06-23,0
44.76,1,1,GALAXY,437197262,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437197265,33.2,1,1,6,None,Group,None,98.0,2022,2022-06-23,0
44.84,3,3,GALAXY,437197281,43.69,4,4,6,None,Individual,None,59.0,2022,2022-06-23,0
50.33,2,2,GALAXY,437197445,40.02,3,3,6,None,Individual,None,64.0,2022,2022-06-23,0
59.5,10,10,GALAXY,437197517,47.73,13,13,6,None,Full Season,None,52.0,2022,2022-06-23,0
82.83,2,2,GALAXY,437197560,14.7,2,2,6,None,Individual,None,66.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437197756,45.85,1,1,6,None,Group,None,97.55,2022,2022-06-23,0
49.0,1,1,GALAXY,437197758,62.19,1,1,6,None,Individual,Individual,63.73,2022,2022-06-23,0
32.61,1,1,GALAXY,437197826,83.7,1,1,6,None,Individual,None,99.67,2022,2022-06-23,0
20.27,13,13,GALAXY,437197841,28.1,14,14,6,None,Full Season,Full Season,53.0,2022,2022-06-23,0
30.38,6,6,GALAXY,437197862,23.52,6,6,6,None,Group,None,43.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437197937,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
21.59,12,12,GALAXY,437197940,9.35,17,17,6,None,Full Season,None,65.8,2022,2022-06-23,0
25.0,0,0,GALAXY,437198104,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
47.4,1,1,GALAXY,437198131,7.5,1,1,6,None,Group,None,66.0,2022,2022-06-23,0
44.0,1,1,GALAXY,437198153,24.02,1,1,6,None,Individual,None,79.0,2022,2022-06-23,0
32.47,2,2,GALAXY,437198172,10.45,2,2,6,None,Individual,None,98.0,2022,2022-06-23,0
66.27,1,1,GALAXY,437198181,4.59,1,1,6,None,Individual,None,88.75,2022,2022-06-23,0
39.6,1,1,GALAXY,437198222,147.22,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
60.0,0,0,GALAXY,437198269,147.22,1,1,6,None,None,None,62.0,2022,2022-06-23,0
44.75,1,1,GALAXY,437198296,38.12,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
23.01,1,1,GALAXY,437198362,7.5,1,1,6,None,Individual,None,82.0,2022,2022-06-23,0
76.0,0,0,GALAXY,437198388,62.25,1,1,6,None,None,None,100.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437198511,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
40.5,1,1,GALAXY,437198531,9.87,1,1,6,None,Individual,None,71.04,2022,2022-06-23,0
54.29,1,1,GALAXY,437198555,6.27,1,1,6,None,Individual,None,88.0,2022,2022-06-23,0
37.75,2,2,GALAXY,437198587,15.59,2,2,6,None,Individual,Individual,56.00000000000001,2022,2022-06-23,0
21.67,0,0,GALAXY,437198601,41.7,4,4,6,None,None,None,92.0,2022,2022-06-23,0
73.5,0,0,GALAXY,437198621,90.67,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.27,15,15,GALAXY,437198680,9.61,17,17,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
35.3,11,11,GALAXY,437198709,18.97,13,13,6,None,Full Season,Full Season,64.0,2022,2022-06-23,0
22.5,0,0,GALAXY,437198772,0.83,2,2,6,None,None,None,73.0,2022,2022-06-23,0
34.13,5,5,GALAXY,437198908,32.73,6,6,6,None,Mini Plan,None,52.0,2022,2022-06-23,0
21.45,13,13,GALAXY,437198993,16.02,17,17,6,None,Full Season,Full Season,68.0,2022,2022-06-23,0
61.34,17,17,GALAXY,437199032,13.17,17,17,6,None,Full Season,Full Season,89.0,2022,2022-06-23,0
24.0,1,1,GALAXY,437199050,14.7,1,1,6,None,Group,Group,79.93,2022,2022-06-23,0
117.5,1,1,GALAXY,437199078,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
21.06,12,12,GALAXY,437199160,4.42,13,13,6,None,Partial Plan,Full Season,70.0,2022,2022-06-23,0
49.52,1,1,GALAXY,437199228,196.2,1,1,6,None,Individual,None,61.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437199236,10.45,1,1,6,None,Individual,None,95.33,2022,2022-06-23,0
30.0,0,0,GALAXY,437199238,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
19.35,15,15,GALAXY,437199290,41.7,15,15,6,None,Full Season,None,66.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437199381,37.76,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
31.61,15,15,GALAXY,437199411,37.38,17,17,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
54.42,13,13,GALAXY,437199500,57.07,17,17,6,None,Full Season,Full Season,56.00000000000001,2022,2022-06-23,0
54.67,1,1,GALAXY,437199503,81.49,1,1,6,None,Individual,Individual,63.33,2022,2022-06-23,0
26.4,5,5,GALAXY,437199524,7.5,5,5,6,None,Mini Plan,Group,43.0,2022,2022-06-23,0
66.27,1,1,GALAXY,437199663,0.83,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
24.46,17,17,GALAXY,437199692,4.53,17,17,6,None,Full Season,Full Season,92.0,2022,2022-06-23,0
28.13,1,1,GALAXY,437199716,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
80.91,1,1,GALAXY,437199817,9.45,1,1,6,None,Individual,None,88.0,2022,2022-06-23,0
28.0,2,2,GALAXY,437199875,0.83,2,2,6,None,Individual,None,51.67,2022,2022-06-23,0
51.5,1,1,GALAXY,437199943,32.27,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
30.0,1,1,GALAXY,437200002,15.49,1,1,6,None,Group,None,95.17,2022,2022-06-23,0
38.24,1,1,GALAXY,437200009,147.22,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
27.04,11,11,GALAXY,437200062,21.25,16,16,6,None,Full Season,Full Season,77.0,2022,2022-06-23,0
38.0,1,1,GALAXY,437200068,147.22,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
82.78,1,1,GALAXY,437200142,147.22,1,1,6,None,Individual,None,71.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437200145,62.89,1,1,6,None,Group,Group,64.02,2022,2022-06-23,0
46.69,14,14,GALAXY,437200269,10.45,15,15,6,None,Full Season,Full Season,60.0,2022,2022-06-23,0
22.0,4,4,GALAXY,437200276,20.75,5,5,6,None,Mini Plan,Partial Plan,44.0,2022,2022-06-23,0
60.0,1,1,GALAXY,437200322,54.17,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
17.56,16,16,GALAXY,437200405,9.87,16,16,6,None,Full Season,Full Season,99.0,2022,2022-06-23,0
23.91,17,17,GALAXY,437200426,10.21,17,17,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437200436,126.05,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
45.57,11,11,GALAXY,437200502,92.97,14,14,6,None,Full Season,Full Season,90.0,2022,2022-06-23,0
24.0,0,0,GALAXY,437200523,184.94,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
32.0,6,6,GALAXY,437200532,40.69,13,13,6,None,Full Season,None,55.00000000000001,2022,2022-06-23,0
21.67,16,16,GALAXY,437200535,42.77,16,16,6,None,Full Season,Full Season,82.0,2022,2022-06-23,0
26.85,14,14,GALAXY,437200622,8.67,14,14,6,None,Full Season,Full Season,64.0,2022,2022-06-23,0
27.14,16,16,GALAXY,437200648,9.77,17,17,6,None,Full Season,Full Season,97.0,2022,2022-06-23,0
23.39,11,11,GALAXY,437200658,11.29,13,13,6,None,Full Season,Full Season,78.0,2022,2022-06-23,0
74.82,3,3,GALAXY,437200773,20.28,4,4,6,None,Individual,None,52.0,2022,2022-06-23,0
37.5,1,1,GALAXY,437200779,96.72,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
300.0,0,0,GALAXY,437200782,147.22,1,1,6,None,None,None,56.99999999999999,2022,2022-06-23,0
26.67,0,0,GALAXY,437200787,147.22,1,1,6,None,None,None,88.0,2022,2022-06-23,0
76.88,1,1,GALAXY,437200788,129.02,2,2,6,None,Individual,None,74.0,2022,2022-06-23,0
22.0,8,8,GALAXY,437200928,147.22,10,10,6,None,Full Season,Full Season,67.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437201015,7.5,1,1,6,None,Group,None,97.0,2022,2022-06-23,0
20.93,5,5,GALAXY,437201060,14.33,6,6,6,None,Partial Plan,None,51.0,2022,2022-06-23,0
23.0,0,0,GALAXY,437201130,11.29,1,1,6,None,None,None,98.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437201155,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
96.86,1,1,GALAXY,437201260,147.22,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
33.33,1,1,GALAXY,437201273,9.77,1,1,6,None,Individual,None,85.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437201283,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437201300,10.49,1,1,6,None,Group,None,67.51,2022,2022-06-23,0
25.79,13,13,GALAXY,437201349,23.58,14,14,6,None,Full Season,Full Season,82.0,2022,2022-06-23,0
23.15,16,16,GALAXY,437201451,2.55,16,16,6,None,Full Season,Full Season,88.0,2022,2022-06-23,0
48.3,3,3,GALAXY,437201511,147.22,3,3,6,None,Group,None,50.0,2022,2022-06-23,0
36.85,1,1,GALAXY,437201690,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
30.0,2,2,GALAXY,437201712,24.39,2,2,6,None,Group,None,77.83,2022,2022-06-23,0
35.0,0,0,GALAXY,437201805,147.22,1,1,6,None,None,None,75.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437201814,40.8,1,1,6,None,Individual,None,47.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437201846,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437201853,39.7,1,1,6,None,Group,None,92.0,2022,2022-06-23,0
27.2,1,1,GALAXY,437201904,7.5,1,1,6,None,Individual,None,62.07,2022,2022-06-23,0
23.33,1,1,GALAXY,437201938,11.29,1,1,6,None,Group,None,73.58,2022,2022-06-23,0
20.0,0,0,GALAXY,437201940,147.22,1,1,6,None,None,None,96.0,2022,2022-06-23,0
45.0,0,0,GALAXY,437201962,32.73,1,1,6,None,None,None,82.0,2022,2022-06-23,0
91.0,1,1,GALAXY,437201989,101.81,1,1,6,None,Individual,None,80.58,2022,2022-06-23,0
15.94,14,14,GALAXY,437202108,21.44,16,16,6,None,Mini Plan,Full Season,75.0,2022,2022-06-23,0
25.9,1,1,GALAXY,437202129,68.49,1,1,6,None,Individual,None,98.75,2022,2022-06-23,0
31.75,1,1,GALAXY,437202135,10.67,1,1,6,None,Individual,None,89.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437202312,25.67,1,1,6,None,Individual,None,88.0,2022,2022-06-23,0
63.2,0,0,GALAXY,437202419,37.38,1,1,6,None,None,None,100.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437202455,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
72.0,1,1,GALAXY,437202481,147.22,1,1,6,None,Individual,None,86.0,2022,2022-06-23,0
24.88,1,1,GALAXY,437202524,5.59,1,1,6,None,Individual,None,88.36,2022,2022-06-23,0
29.71,11,11,GALAXY,437202560,0.83,14,14,6,None,Full Season,None,52.0,2022,2022-06-23,0
104.15,1,1,GALAXY,437202568,166.25,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
20.7,13,13,GALAXY,437202647,7.5,16,16,6,None,Full Season,Full Season,87.0,2022,2022-06-23,0
37.78,1,1,GALAXY,437202673,147.22,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437202730,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
23.33,0,0,GALAXY,437202766,8.74,1,1,6,None,None,None,94.82000000000001,2022,2022-06-23,0
23.56,4,4,GALAXY,437202818,94.41,13,13,6,None,Full Season,None,84.0,2022,2022-06-23,0
29.5,0,0,GALAXY,437202853,15.96,13,13,6,None,Full Season,None,83.0,2022,2022-06-23,0
42.25,1,1,GALAXY,437202913,147.22,2,2,6,None,Individual,None,50.0,2022,2022-06-23,0
111.0,0,0,GALAXY,437203045,15.96,1,1,6,None,None,None,100.0,2022,2022-06-23,0
22.23,10,10,GALAXY,437203089,45.88,13,13,6,None,Full Season,Full Season,54.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437203195,21.1,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
55.0,1,1,GALAXY,437203302,8.67,1,1,6,None,Group,None,97.5,2022,2022-06-23,0
27.0,8,8,GALAXY,437203341,15.27,11,11,6,None,Full Season,None,71.0,2022,2022-06-23,0
29.81,1,1,GALAXY,437203404,50.66,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
33.08,1,1,GALAXY,437203474,81.07,1,1,6,None,Individual,None,57.99999999999999,2022,2022-06-23,0
43.0,7,7,GALAXY,437203573,5.59,7,7,6,None,Partial Plan,Full Season,55.00000000000001,2022,2022-06-23,0
30.0,0,0,GALAXY,437203638,81.49,1,1,6,None,None,None,99.0,2022,2022-06-23,0
28.0,1,1,GALAXY,437203735,68.72,1,1,6,None,Group,None,84.67,2022,2022-06-23,0
32.49,16,16,GALAXY,437203793,24.37,17,17,6,None,Full Season,Full Season,98.0,2022,2022-06-23,0
36.8,1,1,GALAXY,437203893,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
20.4,7,7,GALAXY,437203925,182.21,13,13,6,None,Full Season,None,65.0,2022,2022-06-23,0
50.58,3,3,GALAXY,437203927,147.22,3,3,6,None,Individual,None,65.0,2022,2022-06-23,0
26.9,1,1,GALAXY,437203958,21.48,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437204100,0.83,1,1,6,None,None,None,95.33,2022,2022-06-23,0
24.48,1,1,GALAXY,437204143,590.38,1,1,6,None,Individual,None,64.0,2022,2022-06-23,0
45.66,1,1,GALAXY,437204176,68.72,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
75.0,0,0,GALAXY,437204248,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
202.0,1,1,GALAXY,437204259,10.67,1,1,6,None,Individual,None,71.75,2022,2022-06-23,0
75.97,2,2,GALAXY,437204293,147.22,4,4,6,None,Individual,None,88.0,2022,2022-06-23,0
30.7,1,1,GALAXY,437204340,22.51,1,1,6,None,Individual,None,72.5,2022,2022-06-23,0
27.03,7,7,GALAXY,437204426,147.22,7,7,6,None,Group,Full Season,41.0,2022,2022-06-23,0
40.0,0,0,GALAXY,437204535,1546.64,1,1,6,None,None,None,100.0,2022,2022-06-23,0
50.15,6,6,GALAXY,437204562,88.59,6,6,6,None,Partial Plan,Partial Plan,61.0,2022,2022-06-23,0
25.3,1,1,GALAXY,437204671,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
66.5,0,0,GALAXY,437204693,62.19,2,2,6,None,None,None,98.0,2022,2022-06-23,0
31.5,0,0,GALAXY,437204798,21.48,2,2,6,None,None,None,78.0,2022,2022-06-23,0
71.4,3,3,GALAXY,437205065,238.38,3,3,6,None,Individual,None,62.0,2022,2022-06-23,0
28.14,16,16,GALAXY,437205185,174.75,16,16,6,None,Full Season,Full Season,79.0,2022,2022-06-23,0
29.12,1,1,GALAXY,437205295,78.22,3,3,6,None,Individual,None,82.0,2022,2022-06-23,0
55.0,0,0,GALAXY,437205319,147.22,1,1,6,None,None,None,55.00000000000001,2022,2022-06-23,0
47.5,1,1,GALAXY,437205382,14.7,1,1,6,None,Individual,None,98.6,2022,2022-06-23,0
37.71,2,2,GALAXY,437205390,147.22,3,3,6,None,Individual,None,94.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437205400,147.22,1,1,6,None,Individual,Individual,54.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437205463,11.15,1,1,6,None,None,Full Season,85.0,2022,2022-06-23,0
97.88,3,3,GALAXY,437205474,147.22,3,3,6,None,Group,Individual,84.0,2022,2022-06-23,0
66.5,1,1,GALAXY,437205490,15.27,1,1,6,None,Individual,None,95.83,2022,2022-06-23,0
40.48,1,1,GALAXY,437205665,147.22,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437205700,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437205751,12.16,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
22.97,12,12,GALAXY,437205801,5.64,16,16,6,None,Full Season,None,56.00000000000001,2022,2022-06-23,0
25.0,0,0,GALAXY,437205918,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
21.53,17,17,GALAXY,437205964,21.29,17,17,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
50.0,0,0,GALAXY,437205997,64.28,1,1,6,None,None,None,96.0,2022,2022-06-23,0
44.0,1,1,GALAXY,437206012,13.91,2,2,6,None,Group,None,96.0,2022,2022-06-23,0
30.0,1,1,GALAXY,437206106,14.66,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
28.89,2,2,GALAXY,437206142,5.59,3,3,6,None,Individual,Full Season,46.0,2022,2022-06-23,0
21.93,13,13,GALAXY,437206249,21.06,13,13,6,None,Full Season,Full Season,81.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437206264,14.65,1,1,6,None,Group,None,92.17,2022,2022-06-23,0
54.22,16,16,GALAXY,437206278,146.04,16,16,6,None,Full Season,Full Season,56.00000000000001,2022,2022-06-23,0
37.5,1,1,GALAXY,437206295,147.22,1,1,6,None,Individual,None,78.0,2022,2022-06-23,0
75.0,0,0,GALAXY,437206531,58.29,1,1,6,None,None,None,100.0,2022,2022-06-23,0
22.5,10,10,GALAXY,437206610,25.38,13,13,6,None,Full Season,Full Season,88.0,2022,2022-06-23,0
45.0,0,0,GALAXY,437206706,147.22,1,1,6,None,None,None,67.0,2022,2022-06-23,0
36.67,0,0,GALAXY,437206747,40.3,1,1,6,None,None,None,100.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437206960,94.41,1,1,6,None,Individual,None,94.83,2022,2022-06-23,0
25.0,2,2,GALAXY,437206993,31.89,3,3,6,None,Group,None,47.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437207026,50.15,1,1,6,None,None,None,100.0,2022,2022-06-23,0
125.0,0,0,GALAXY,437207108,32.56,1,1,6,None,None,None,100.0,2022,2022-06-23,0
59.0,1,1,GALAXY,437207141,27.65,2,2,6,None,Individual,None,98.0,2022,2022-06-23,0
59.5,2,2,GALAXY,437207186,15.88,2,2,6,None,Individual,Individual,42.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437207208,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
207.23,16,16,GALAXY,437207218,31.42,17,17,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
